case_id,institution,laboratory,test,city,category,application_year,years_since_application,status,status_label,inference
2025LDTS01382,郭綜合醫院,慧智基因醫學實驗室,慧智癌監控基因檢測-BRCA 1/2（組織）,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01810,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,行動基因臨床分子醫學實驗室,ACTFusion癌融克癌症基因檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01811,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,行動基因臨床分子醫學實驗室,ACTLung肺核克癌症基因檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01053,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,金萬林實驗室,血液腫瘤用藥檢測,新北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01378,醫療財團法人病理發展基金會台北病理中心,醫療財團法人病理發展基金會台北病理中心,Oncomine Precision Assay次世代定序基因檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01962,醫療財團法人羅許基金會羅東博愛醫院,病理部,BRAF基因檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01963,醫療財團法人羅許基金會羅東博愛醫院,病理部,MDM2/FUS/SS18/CDKN2A螢光原位雜交檢驗,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01825,醫療財團法人羅許基金會羅東博愛醫院,奇美醫療財團法人奇美醫院精準醫學核心實驗室,"c-KIT exon9, 11, 13, 17 基因突變檢測",臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01964,醫療財團法人羅許基金會羅東博愛醫院,病理部,染色體1p/19q缺失缺損螢光原位雜交檢驗,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01730,醫療財團法人辜公亮基金會和信治癌中心醫院,慧智基因醫學實驗室,慧智HRD檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01856,采新婦幼診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS三十八合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01855,采新婦幼診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS十四合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01742,采新婦幼診所,創源分生實驗室,X染色體脆折症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01045,采新婦幼診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01743,采新婦幼診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01744,采新婦幼診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢 （含空間排列錯置風險評估）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00683,采新婦幼診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01601,采新婦幼診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01390,采新婦幼診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01507,金厚生診所,英緹檢測服務實驗室,Embryo46胚胎著床前染色體非整倍體檢測,新竹縣,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01529,金厚生診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01531,金厚生診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS三十八合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01530,金厚生診所,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS十四合一,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01871,金厚生診所,英緹檢測服務實驗室,PGT-A Pixl胚胎著床前染色體篩檢,新竹縣,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01532,金厚生診所,創源分生實驗室,Q寶PLUS+非侵入性胎兒染色體篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01533,金厚生診所,創源分生實驗室,Q寶Ultra非侵入性胎兒染色體篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01519,金厚生診所,創源分生實驗室,SNP+胚胎著床前染色體篩檢 SNP added Preimplantation Genetic Testing for Aneuploidies （SNP+ PGT-A）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01527,金厚生診所,創源分生實驗室,SNP晶片染色體篩檢-750K,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01528,金厚生診所,創源分生實驗室,SNP晶片染色體篩檢-HD,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01523,金厚生診所,創源分生實驗室,X染色體脆折症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01518,金厚生診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01516,金厚生診所,創源分生實驗室,胚胎著床前染色體篩檢 Preimplantation Genetic Testing for Aneuploidies （PGT-A）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01517,金厚生診所,創源分生實驗室,胚胎著床前染色體篩檢SNP附加分析 Preimplantation Genetic Testing for Aneuploidies （PGT-A） and Additional SNP analysis,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01524,金厚生診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01525,金厚生診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢 （含空間排列錯置風險評估）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01520,金厚生診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01522,金厚生診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01521,金厚生診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01004,金安心醫院,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01429,金禾美診所,慧智基因醫學實驗室,X染色體脆折症基因檢測-FMR1基因,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01434,金禾美診所,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v1.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01435,金禾美診所,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v2.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01436,金禾美診所,慧智基因醫學實驗室,慧智全方位複合式晶片檢測v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01441,金禾美診所,慧智基因醫學實驗室,慧智帶因篩檢v1.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01442,金禾美診所,慧智基因醫學實驗室,慧智帶因篩檢v2.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01443,金禾美診所,慧智基因醫學實驗室,慧智帶因篩檢v3.0,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01437,金禾美診所,慧智基因醫學實驗室,慧智非侵產前染色體篩檢v1.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01439,金禾美診所,慧智基因醫學實驗室,慧智非侵產前染色體篩檢v2.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01440,金禾美診所,慧智基因醫學實驗室,慧智非侵產前染色體篩檢v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01433,金禾美診所,慧智基因醫學實驗室,海洋性貧血基因檢測-HBA、HBB基因,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01431,金禾美診所,慧智基因醫學實驗室,異位性皮膚炎過敏基因檢測-FLG基因,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01428,金禾美診所,慧智基因醫學實驗室,脊髓性肌肉萎縮症基因檢測-SMN基因,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00107,金郁婦產科診所,欣奕醫事檢驗所,X染色體脆折症基因檢測,新北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00109,金郁婦產科診所,欣奕醫事檢驗所,亨丁頓舞蹈症基因檢測,新北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00108,金郁婦產科診所,欣奕醫事檢驗所,脊髓性肌肉萎縮症基因檢測,新北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00110,金郁婦產科診所,欣奕醫事檢驗所,葉酸代謝基因檢測,新北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00104,金郁婦產科診所,欣奕醫事檢驗所,非侵入性胎兒染色體基因檢測-NIFTY PLUS（單胞胎）（39項）,新北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00105,金郁婦產科診所,欣奕醫事檢驗所,非侵入性胎兒染色體基因檢測-NIFTY PRO（單胞胎）（111項）,新北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00103,金郁婦產科診所,欣奕醫事檢驗所,非侵入性胎兒染色體基因檢測-NIFTY（單胞胎）（7項）,新北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00101,金郁婦產科診所,欣奕醫事檢驗所,非侵入性胎兒染色體基因檢測-NIFTY（雙胞胎）（3項）,新北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01289,錫安婦產科內科診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01290,錫安婦產科內科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01761,錫安婦產科內科診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01394,錫安婦產科內科診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00170,鍾婦產科診所,欣奕醫事檢驗所,X染色體脆折症基因檢測,新北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00172,鍾婦產科診所,欣奕醫事檢驗所,亨丁頓舞蹈症基因檢測,新北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00171,鍾婦產科診所,欣奕醫事檢驗所,脊髓性肌肉萎縮症基因檢測,新北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00173,鍾婦產科診所,欣奕醫事檢驗所,葉酸代謝基因檢測,新北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01358,長庚醫療財團法人台北長庚紀念醫院,行動基因臨床分子醫學實驗室,ACTHRD帕癌檢癌症基因檢,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01703,長庚醫療財團法人台北長庚紀念醫院,林口長庚紀念醫院 檢驗醫學部,POLE基因檢測,桃園市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01489,長庚醫療財團法人嘉義長庚紀念醫院,高雄長庚醫院檢驗醫學部,Y染色體缺失檢測,高雄市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01487,長庚醫療財團法人嘉義長庚紀念醫院,高雄長庚醫院檢驗醫學部,粒線體疾病常見突變點套組分析,高雄市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01488,長庚醫療財團法人嘉義長庚紀念醫院,高雄長庚醫院檢驗醫學部,雷特氏症MECP2基因檢測,高雄市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01700,長庚醫療財團法人基隆長庚紀念醫院,林口長庚紀念醫院 檢驗醫學部,POLE基因檢測,桃園市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
